"GameName","AchievementName","AchievementPageURL","Gamerscore","TAScore","TARatio","DLCName","Unachieveable",
"Island Saver","Golden Egg","https://www.trueachievements.com/a306222/golden-egg-achievement","50","89","1.79","Fantasy Island","",
"FIFA 16","Trial of power","https://www.trueachievements.com/a206477/trial-of-power-achievement","15","26","1.79","","True",
"Shantae and the Pirate's Curse","Avoided a Curse…","https://www.trueachievements.com/a212978/avoided-a-curse-achievement","5","8","1.79","","",
"Island Saver","Little Seed","https://www.trueachievements.com/a306219/little-seed-achievement","50","89","1.79","Fantasy Island","",
"Forza Motorsport 6","Welcome To Porsche","https://www.trueachievements.com/a213370/welcome-to-porsche-achievement","10","18","1.8","Porsche Expansion","",
"Jurassic World Evolution","A beautiful, but deadly addition","https://www.trueachievements.com/a254013/a-beautiful-but-deadly-addition-achievement","15","27","1.8","","",
"Halo: The Master Chief Collection","Easy to Overlook","https://www.trueachievements.com/a288696/easy-to-overlook-achievement","10","18","1.8","Halo Reach: Multiplayer","",
"Ord.","Liberty.","https://www.trueachievements.com/a312384/liberty-achievement","16","28","1.8","","",
"Five Nights at Freddy's 2","Four Nights at Feddy's","https://www.trueachievements.com/a288785/four-nights-at-feddys-achievement","100","180","1.8","","",
"Back 4 Blood","Act 1 Recruit","https://www.trueachievements.com/a340618/act-1-recruit-achievement","30","54","1.8","","",
"Assassin's Creed Syndicate","Artisan","https://www.trueachievements.com/a207544/artisan-achievement","20","36","1.8","","",
"Forza Motorsport 6","Welcome To NASCAR","https://www.trueachievements.com/a216039/welcome-to-nascar-achievement","10","18","1.8","NASCAR Expansion","",
"Batman: Arkham Knight","Gates of Gotham","https://www.trueachievements.com/a201914/gates-of-gotham-achievement","10","18","1.8","","",
"Tom Clancy's Rainbow Six Siege X","Senseless","https://www.trueachievements.com/a210308/senseless-achievement","10","18","1.8","","",
"Hades","Urge to Sing","https://www.trueachievements.com/a331001/urge-to-sing-achievement","15","27","1.8","","",
"Grand Theft Auto V (Xbox One)","Above the Law","https://www.trueachievements.com/a195123/above-the-law-achievement","80","144","1.8","","",
"LEGO Dimensions","The fun will never end!","https://www.trueachievements.com/a221767/the-fun-will-never-end-achievement","50","90","1.8","Adventure Time Level Pack","",
"Overwatch 2","Shot Down","https://www.trueachievements.com/a216113/shot-down-achievement","15","27","1.81","","",
"Mirror's Edge Catalyst","Praise the Run","https://www.trueachievements.com/a216716/praise-the-run-achievement","15","27","1.81","","",
"MLB The Show 21","That Looks Classy","https://www.trueachievements.com/a326117/that-looks-classy-achievement","20","36","1.81","","",
"Monster Hunter: World","Source of Relaxation","https://www.trueachievements.com/a282224/source-of-relaxation-achievement","15","27","1.81","Iceborne","",
"For Honor","For Honor!","https://www.trueachievements.com/a229490/for-honor-achievement","30","54","1.81","","",
"Forza Horizon 2","Car Lover","https://www.trueachievements.com/a190157/car-lover-achievement","20","36","1.81","","",
"Mirror's Edge Catalyst","Never forgotten","https://www.trueachievements.com/a216700/never-forgotten-achievement","15","27","1.81","","",
"Injustice 2","Stay Free","https://www.trueachievements.com/a249903/stay-free-achievement","15","27","1.81","Red Hood","",
"Fallout 76","Appalachian Trailblazer","https://www.trueachievements.com/a263677/appalachian-trailblazer-achievement","25","45","1.81","","",
"LEGO Marvel Super Heroes 2","Dancing in the Moon Knight","https://www.trueachievements.com/a244168/dancing-in-the-moon-knight-achievement","10","18","1.81","","",
"No Man's Sky","Pattern for Conquest","https://www.trueachievements.com/a256036/pattern-for-conquest-achievement","32","58","1.81","","",
"Dead Space 2","Remember the Alamo","https://www.trueachievements.com/a147975/remember-the-alamo-achievement","20","36","1.81","Severed","",
"Fallout 76","Overdue Reunions","https://www.trueachievements.com/a297481/overdue-reunions-achievement","20","36","1.81","Wastelanders","",
"Ord.","Usuper.","https://www.trueachievements.com/a312383/usuper-achievement","16","29","1.81","","",
"Hades","Blessed by the Gods","https://www.trueachievements.com/a330991/blessed-by-the-gods-achievement","15","27","1.81","","",
"King's Quest","Teenaged Townspeople","https://www.trueachievements.com/a215260/teenaged-townspeople-achievement","20","36","1.81","Chapter 3: Once Upon A Climb","",
"Red Dead Redemption 2","Breaking and Entering","https://www.trueachievements.com/a262348/breaking-and-entering-achievement","20","36","1.81","","",
"Monster Hunter: World","Time to Get Serious","https://www.trueachievements.com/a282213/time-to-get-serious-achievement","15","27","1.81","Iceborne","",
"Tom Clancy's Rainbow Six Siege X","Wrong Number","https://www.trueachievements.com/a210311/wrong-number-achievement","10","18","1.81","","",
"LEGO Batman 3: Beyond Gotham","An ideal to strive towards","https://www.trueachievements.com/a195188/an-ideal-to-strive-towards-achievement","10","18","1.82","Man of Steel Pack","",
"LEGO Dimensions","Hey, you guys!","https://www.trueachievements.com/a233188/hey-you-guys-achievement","20","36","1.82","The Goonies Level Pack","",
"King's Quest","Purple Badger Don't Care","https://www.trueachievements.com/a203091/purple-badger-dont-care-achievement","55","100","1.82","","",
"Monster Hunter: World","Bosom Buddies","https://www.trueachievements.com/a247007/bosom-buddies-achievement","15","27","1.82","","",
"Halo Infinite","Kebab","https://www.trueachievements.com/a346525/kebab-achievement","10","18","1.82","","",
"Halo: The Master Chief Collection","Reclaimer","https://www.trueachievements.com/a193387/reclaimer-achievement","10","18","1.82","","",
"Ord.","Fraternal.","https://www.trueachievements.com/a312381/fraternal-achievement","16","29","1.82","","",
"MLB The Show 21","Pitch Collector","https://www.trueachievements.com/a326110/pitch-collector-achievement","40","73","1.82","","",
"Injustice: Gods Among Us","Bull in a China Shop","https://www.trueachievements.com/a175678/bull-in-a-china-shop-achievement","100","182","1.82","","",
"EA SPORTS Rory McIlroy PGA TOUR","Customized","https://www.trueachievements.com/a202222/customized-achievement","10","18","1.82","","",
"LEGO Dimensions","Good Morning, Mr Hunt...","https://www.trueachievements.com/a221774/good-morning-mr-hunt-achievement","5","9","1.82","Mission: Impossible Level Pack","",
"HITMAN 2","Save the Poet","https://www.trueachievements.com/a270763/save-the-poet-achievement","15","27","1.82","Hantu Port","",
"Halo: The Master Chief Collection","Hear Me Out","https://www.trueachievements.com/a201790/hear-me-out-achievement","5","9","1.82","Halo 3: ODST","",
"Fortnite","Survivor Specialist","https://www.trueachievements.com/a236853/survivor-specialist-achievement","20","36","1.83","Save the World","",
"Brotato","Cautious","https://www.trueachievements.com/a453934/cautious-achievement","15","27","1.83","Abyssal Terrors","",
"Ancestors: The Humankind Odyssey","Genetic Manipulation","https://www.trueachievements.com/a289662/genetic-manipulation-achievement","50","91","1.83","","",
"Battlefield 1","Support Enlistment","https://www.trueachievements.com/a224160/support-enlistment-achievement","80","146","1.83","","",
"Halo: The Master Chief Collection","Big Green Style","https://www.trueachievements.com/a193489/big-green-style-achievement","10","18","1.83","","",
"LEGO Dimensions","Rule-Breaking the Barrier","https://www.trueachievements.com/a221772/rulebreaking-the-barrier-achievement","20","36","1.83","Ghostbusters Story Pack","",
"Call of Duty","BO6 - To Know Your Enemy...","https://www.trueachievements.com/a453690/bo6--to-know-your-enemy-achievement","15","27","1.83","Call of Duty: Black Ops 6","",
"Shantae and the Pirate's Curse","The fun part!","https://www.trueachievements.com/a212979/the-fun-part-achievement","5","9","1.83","","",
"RiME","What lies in the deep","https://www.trueachievements.com/a231729/what-lies-in-the-deep-achievement","25","45","1.83","","",
"Deep Rock Galactic","Feelin' Perky","https://www.trueachievements.com/a296544/feelin-perky-achievement","15","27","1.83","","",
"LEGO Batman 3: Beyond Gotham","Oliver Queen is Alive","https://www.trueachievements.com/a197157/oliver-queen-is-alive-achievement","10","18","1.83","Arrow Pack","",
"NBA 2K21 (Xbox One)","Go Ahead And Jump","https://www.trueachievements.com/a308322/go-ahead-and-jump-achievement","15","27","1.83","","True",
"Monster Hunter: World","Personal Treasure","https://www.trueachievements.com/a282235/personal-treasure-achievement","15","27","1.83","Iceborne","",
"Batman: Arkham Knight","Death of Innocents","https://www.trueachievements.com/a201908/death-of-innocents-achievement","15","27","1.83","","",
"Halo: The Master Chief Collection","Six Pedals, Four Directions","https://www.trueachievements.com/a193297/six-pedals-four-directions-achievement","10","18","1.83","","",
"LEGO Dimensions","Zoinks!","https://www.trueachievements.com/a207760/zoinks-achievement","25","45","1.83","","",
"LEGO Marvel Super Heroes 2","You Cannot Be Rhino-Serious!","https://www.trueachievements.com/a247839/you-cannot-be-rhinoserious-achievement","10","18","1.83","Marvel's Black Panther Movie Character and Level Pack","",
"For Honor","Protector","https://www.trueachievements.com/a229494/protector-achievement","30","55","1.83","","",
"Injustice 2","Don't Get Caught Up in the Starfire","https://www.trueachievements.com/a249904/dont-get-caught-up-in-the-starfire-achievement","15","27","1.84","Starfire","",
"Gears 5","Shock and Awe","https://www.trueachievements.com/a282002/shock-and-awe-achievement","10","18","1.84","","",
"Plants vs. Zombies: Battle for Neighborville","Overgrowth","https://www.trueachievements.com/a282262/overgrowth-achievement","15","27","1.84","","",
"Fortnite","Ray.README","https://www.trueachievements.com/a236838/rayreadme-achievement","10","18","1.84","Save the World","",
"MLB The Show 21","Sneak Attack","https://www.trueachievements.com/a326114/sneak-attack-achievement","20","36","1.84","","",
"LEGO Dimensions","A pirate's bounty","https://www.trueachievements.com/a233187/a-pirates-bounty-achievement","5","9","1.84","The Goonies Level Pack","",
"Forza Motorsport 6","Spin to Win","https://www.trueachievements.com/a205250/spin-to-win-achievement","10","18","1.84","","",
"Halo: The Master Chief Collection","Decorated Warrior","https://www.trueachievements.com/a194884/decorated-warrior-achievement","10","18","1.84","Title Update 1","",
"Halo: The Master Chief Collection","Didn't Like This Ship Anyways","https://www.trueachievements.com/a193139/didnt-like-this-ship-anyways-achievement","10","18","1.84","","",
"Halo Infinite","Bloodstars' Bane","https://www.trueachievements.com/a346461/bloodstars-bane-achievement","20","36","1.84","Campaign","",
"Assassin's Creed Syndicate","WHAT IS WRONG WITH YOU","https://www.trueachievements.com/a207555/what-is-wrong-with-you-achievement","15","27","1.84","","",
"Halo: The Master Chief Collection","Shutdown","https://www.trueachievements.com/a193388/shutdown-achievement","10","18","1.85","","",
"Halo: The Master Chief Collection","Composer","https://www.trueachievements.com/a193389/composer-achievement","10","18","1.85","","",
"Forza Horizon 2","Survive the Gauntlet","https://www.trueachievements.com/a196372/survive-the-gauntlet-achievement","20","37","1.85","Storm Island","",
"Monster Hunter: World","Death Begets Life","https://www.trueachievements.com/a246984/death-begets-life-achievement","15","27","1.85","","",
"Disney Infinity 3.0 Edition","Special Delivery","https://www.trueachievements.com/a217564/special-delivery-achievement","15","27","1.85","Marvel Battlegrounds","",
"Paladins: Champions of the Realm","Questions Later","https://www.trueachievements.com/a227181/questions-later-achievement","50","92","1.85","","",
"Dead Space 2","Think Fast","https://www.trueachievements.com/a78611/think-fast-achievement","15","27","1.85","","",
"LEGO Dimensions","Owww, rules? I hate rules!","https://www.trueachievements.com/a207790/owww-rules-i-hate-rules-achievement","20","37","1.85","The Simpsons Level Pack","",
"Fallout 76","Giant Slayer","https://www.trueachievements.com/a263666/giant-slayer-achievement","20","37","1.85","","",
"LEGO Dimensions","New High Score","https://www.trueachievements.com/a213745/new-high-score-achievement","50","92","1.85","Midway Retro Gamer Level Pack","",
"Batman: Arkham Knight","Streets of Gotham","https://www.trueachievements.com/a201936/streets-of-gotham-achievement","10","18","1.85","","",
"LEGO Batman 3: Beyond Gotham","All Minikits Lost!","https://www.trueachievements.com/a198229/all-minikits-lost-achievement","10","18","1.85","Bizarro World Pack","",
"Mirror's Edge Catalyst","The enemy of my enemy","https://www.trueachievements.com/a216701/the-enemy-of-my-enemy-achievement","15","27","1.85","","",
"LEGO Batman 3: Beyond Gotham","Task Force Expert","https://www.trueachievements.com/a198224/task-force-expert-achievement","10","18","1.85","The Squad Pack","",
"Forza Horizon 5","Aquanaut","https://www.trueachievements.com/a364986/aquanaut-achievement","10","18","1.85","Hot Wheels","",
"MLB The Show 21","The Long Road","https://www.trueachievements.com/a326107/the-long-road-achievement","40","74","1.85","","",
