"GameName","AchievementName","AchievementPageURL","Gamerscore","TAScore","TARatio","DLCName","UnlockDate",
"Dead by Daylight","Adept Troupe","https://www.trueachievements.com/a434970/adept-troupe-achievement","20","62","3.13","Dungeons & Dragons","2025-07-07T04:39:57.000Z",
"Minecraft (Kindle Fire)","The End... Again...","https://www.trueachievements.com/a227348/the-end-again-achievement","30","86","2.89","Update 1.0.0: Ender Update","2025-07-07T04:28:34.000Z",
"Minecraft (Kindle Fire)","The End","https://www.trueachievements.com/a227346/the-end-achievement","40","112","2.8","Update 1.0.0: Ender Update","2025-07-07T04:24:10.000Z",
"Dead by Daylight","Adept Taurie","https://www.trueachievements.com/a458491/adept-taurie-achievement","20","162","8.11","Doomed Course","2025-07-07T04:16:23.000Z",
"Minecraft (Kindle Fire)","The End?","https://www.trueachievements.com/a227345/the-end-achievement","20","53","2.67","Update 1.0.0: Ender Update","2025-07-07T03:51:47.000Z",
"Minecraft (Kindle Fire)","You Need a Mint","https://www.trueachievements.com/a227351/you-need-a-mint-achievement","30","82","2.74","Update 1.0.0: Ender Update","2025-07-07T03:51:34.000Z",
"Minecraft (Kindle Fire)","Great View From Up Here","https://www.trueachievements.com/a227349/great-view-from-up-here-achievement","20","57","2.85","Update 1.0.0: Ender Update","2025-07-07T03:50:33.000Z",
"Minecraft (Kindle Fire)","Super Sonic","https://www.trueachievements.com/a227350/super-sonic-achievement","30","88","2.95","Update 1.0.0: Ender Update","2025-07-07T03:46:34.000Z",
"Minecraft (Kindle Fire)","Beam Me Up","https://www.trueachievements.com/a227347/beam-me-up-achievement","20","56","2.8","Update 1.0.0: Ender Update","2025-07-07T03:38:33.000Z",
"Minecraft (Kindle Fire)","Bee our guest","https://www.trueachievements.com/a290027/bee-our-guest-achievement","15","43","2.88","Update 1.14.0: Buzzy Bees","2025-07-07T03:36:33.000Z",
"Minecraft (Kindle Fire)","Bullseye","https://www.trueachievements.com/a301964/bullseye-achievement","15","44","2.99","Update 1.16.0: Nether Update","2025-07-07T03:33:33.000Z",
"Minecraft (Kindle Fire)","I am a marine biologist","https://www.trueachievements.com/a252241/i-am-a-marine-biologist-achievement","20","56","2.82","Update 1.4.0: Update Aquatic - Phase One","2025-07-07T03:30:32.000Z",
"Minecraft (Kindle Fire)","So I Got That Going for Me","https://www.trueachievements.com/a235128/so-i-got-that-going-for-me-achievement","20","57","2.88","Update 1.1.0: Discovery Update","2025-07-07T03:28:55.000Z",
"Minecraft (Kindle Fire)","Time for Stew","https://www.trueachievements.com/a286747/time-for-stew-achievement","20","60","3","Update 1.13.0: Suspicious Stew","2025-07-07T03:12:32.000Z",
"Minecraft (Kindle Fire)","The Lie","https://www.trueachievements.com/a217546/the-lie-achievement","30","75","2.52","","2025-07-07T02:56:31.000Z",
"Minecraft (Kindle Fire)","Stayin' Frosty","https://www.trueachievements.com/a217543/stayin-frosty-achievement","20","51","2.59","","2025-07-07T02:48:32.000Z",
"Minecraft (Kindle Fire)","Return to Sender","https://www.trueachievements.com/a217540/return-to-sender-achievement","30","80","2.67","","2025-07-07T02:46:50.000Z",
"Minecraft (Kindle Fire)","Sniper Duel","https://www.trueachievements.com/a217542/sniper-duel-achievement","30","82","2.75","","2025-07-07T02:45:43.000Z",
"Minecraft (Kindle Fire)","Repopulation","https://www.trueachievements.com/a217539/repopulation-achievement","15","34","2.27","","2025-07-07T02:37:09.000Z",
"Minecraft (Kindle Fire)","Rainbow Collection","https://www.trueachievements.com/a217537/rainbow-collection-achievement","30","80","2.67","","2025-07-07T02:36:30.000Z",
"Minecraft (Kindle Fire)","Renewable Energy","https://www.trueachievements.com/a217538/renewable-energy-achievement","10","23","2.35","","2025-07-07T02:36:28.000Z",
"Minecraft (Kindle Fire)","Pork Chop","https://www.trueachievements.com/a217535/pork-chop-achievement","10","18","1.87","","2025-07-07T02:35:30.000Z",
"Minecraft (Kindle Fire)","Pot Planter","https://www.trueachievements.com/a217536/pot-planter-achievement","15","36","2.46","","2025-07-07T02:35:30.000Z",
"Minecraft (Kindle Fire)","Who Needs Rockets?","https://www.trueachievements.com/a436121/who-needs-rockets-achievement","10","45","4.53","Update 1.21.0: Tricky Trials","2025-07-07T02:33:30.000Z",
"Minecraft (Kindle Fire)","Over-Overkill","https://www.trueachievements.com/a436122/overoverkill-achievement","20","90","4.52","Update 1.21.0: Tricky Trials","2025-07-07T02:28:28.000Z",
"Minecraft (Kindle Fire)","Revaulting","https://www.trueachievements.com/a436119/revaulting-achievement","20","90","4.5","Update 1.21.0: Tricky Trials","2025-07-07T02:26:28.000Z",
"Minecraft (Kindle Fire)","Crafters Crafting Crafters","https://www.trueachievements.com/a436120/crafters-crafting-crafters-achievement","10","44","4.49","Update 1.21.0: Tricky Trials","2025-07-07T02:25:28.000Z",
"Minecraft (Kindle Fire)","Heart Transplanter","https://www.trueachievements.com/a458794/heart-transplanter-achievement","20","97","4.87","Update 1.21.50: The Garden Awakens","2025-07-07T02:25:28.000Z",
"Minecraft (Kindle Fire)","Top of the World","https://www.trueachievements.com/a265435/top-of-the-world-achievement","20","58","2.92","Update 1.8.0: Cats & Pandas","2025-07-07T02:23:28.000Z",
"Minecraft (Kindle Fire)","Zoologist","https://www.trueachievements.com/a265434/zoologist-achievement","40","115","2.89","Update 1.8.0: Cats & Pandas","2025-07-07T02:23:02.000Z",
"Minecraft (Kindle Fire)","Where have you been?","https://www.trueachievements.com/a265436/where-have-you-been-achievement","20","58","2.94","Update 1.8.0: Cats & Pandas","2025-07-07T02:22:28.000Z",
"Minecraft (Kindle Fire)","Fruit on the Loom","https://www.trueachievements.com/a270293/fruit-on-the-loom-achievement","20","59","2.97","Update 1.10.0: R10 Update","2025-07-07T02:16:28.000Z",
"Minecraft (Kindle Fire)","Feels Like Home","https://www.trueachievements.com/a347813/feels-like-home-achievement","20","72","3.61","Update 1.18.0: Caves and Cliffs: Part 2","2025-07-07T02:14:28.000Z",
"Minecraft (Kindle Fire)","Sound of Music","https://www.trueachievements.com/a347814/sound-of-music-achievement","10","36","3.6","Update 1.18.0: Caves and Cliffs: Part 2","2025-07-07T02:10:28.000Z",
"Minecraft (Kindle Fire)","Star trader","https://www.trueachievements.com/a347815/star-trader-achievement","20","71","3.59","Update 1.18.0: Caves and Cliffs: Part 2","2025-07-07T02:05:29.000Z",
"Minecraft (Kindle Fire)","Wax on, Wax off","https://www.trueachievements.com/a329901/wax-on-wax-off-achievement","30","104","3.46","Update 1.17.0: Caves and Cliffs: Part 1","2025-07-07T02:02:28.000Z",
"Minecraft (Kindle Fire)","The Healing Power of Friendship!","https://www.trueachievements.com/a329903/the-healing-power-of-friendship-achievement","30","101","3.39","Update 1.17.0: Caves and Cliffs: Part 1","2025-07-07T02:00:27.000Z",
"Minecraft (Kindle Fire)","Whatever Floats Your Goat","https://www.trueachievements.com/a329902/whatever-floats-your-goat-achievement","20","66","3.34","Update 1.17.0: Caves and Cliffs: Part 1","2025-07-07T01:19:26.000Z",
"Minecraft (Kindle Fire)","Hot tourist destination","https://www.trueachievements.com/a301967/hot-tourist-destination-achievement","30","89","2.99","Update 1.16.0: Nether Update","2025-07-07T01:17:46.000Z",
"Minecraft (Kindle Fire)","Adventuring Time","https://www.trueachievements.com/a217553/adventuring-time-achievement","40","63","1.59","","2025-07-07T01:10:47.000Z",
"Minecraft (Kindle Fire)","Cover me in debris","https://www.trueachievements.com/a301965/cover-me-in-debris-achievement","50","145","2.9","Update 1.16.0: Nether Update","2025-07-07T01:09:46.000Z",
"Minecraft (Kindle Fire)","Total Beelocation","https://www.trueachievements.com/a290028/total-beelocation-achievement","30","89","2.97","Update 1.14.0: Buzzy Bees","2025-07-07T00:54:48.000Z",
"Minecraft (Kindle Fire)","Sticky Situation","https://www.trueachievements.com/a290029/sticky-situation-achievement","30","87","2.92","Update 1.14.0: Buzzy Bees","2025-07-07T00:53:46.000Z",
"Minecraft (Kindle Fire)","I've got a bad feeling about this","https://www.trueachievements.com/a272388/ive-got-a-bad-feeling-about-this-achievement","20","52","2.63","Update 1.11.0: Village & Pillage","2025-07-07T00:40:45.000Z",
"Minecraft (Kindle Fire)","The Haggler","https://www.trueachievements.com/a230999/the-haggler-achievement","30","78","2.62","Update 1.0.4: Villager Trading","2025-07-07T00:39:45.000Z",
"Minecraft (Kindle Fire)","We're being attacked!","https://www.trueachievements.com/a272386/were-being-attacked-achievement","20","55","2.79","Update 1.11.0: Village & Pillage","2025-07-07T00:39:45.000Z",
"Minecraft (Kindle Fire)","Buy Low, Sell High","https://www.trueachievements.com/a272385/buy-low-sell-high-achievement","50","145","2.91","Update 1.11.0: Village & Pillage","2025-07-07T00:38:45.000Z",
"Minecraft (Kindle Fire)","Plethora of Cats","https://www.trueachievements.com/a272384/plethora-of-cats-achievement","20","61","3.07","Update 1.11.0: Village & Pillage","2025-07-07T00:36:46.000Z",
"Minecraft (Kindle Fire)","Disenchanted","https://www.trueachievements.com/a272382/disenchanted-achievement","20","54","2.72","Update 1.11.0: Village & Pillage","2025-07-07T00:35:45.000Z",
"Minecraft (Kindle Fire)","Sound the Alarm!","https://www.trueachievements.com/a272387/sound-the-alarm-achievement","20","49","2.49","Update 1.11.0: Village & Pillage","2025-07-07T00:34:45.000Z",
"Minecraft (Kindle Fire)","Kill the Beast!","https://www.trueachievements.com/a272383/kill-the-beast-achievement","30","85","2.83","Update 1.11.0: Village & Pillage","2025-07-07T00:33:48.000Z",
"Minecraft (Kindle Fire)","The Deep End","https://www.trueachievements.com/a224137/the-deep-end-achievement","30","83","2.78","Update Alpha 0.16.0: Boss Update","2025-07-07T00:31:49.000Z",
"Minecraft (Kindle Fire)","The Beginning?","https://www.trueachievements.com/a224136/the-beginning-achievement","20","54","2.73","Update Alpha 0.16.0: Boss Update","2025-07-07T00:31:44.000Z",
"Minecraft (Kindle Fire)","The Beginning.","https://www.trueachievements.com/a224141/the-beginning-achievement","40","111","2.79","Update Alpha 0.16.0: Boss Update","2025-07-07T00:31:16.000Z",
"Minecraft (Kindle Fire)","The Beaconator","https://www.trueachievements.com/a224139/the-beaconator-achievement","60","167","2.79","Update Alpha 0.16.0: Boss Update","2025-07-07T00:30:45.000Z",
"Minecraft (Kindle Fire)","Rabbit Season","https://www.trueachievements.com/a224135/rabbit-season-achievement","15","39","2.63","Update Alpha 0.16.0: Boss Update","2025-07-07T00:29:44.000Z",
"Minecraft (Kindle Fire)","Dry Spell","https://www.trueachievements.com/a224138/dry-spell-achievement","15","41","2.73","Update Alpha 0.16.0: Boss Update","2025-07-07T00:28:44.000Z",
"Minecraft (Kindle Fire)","Super Fuel","https://www.trueachievements.com/a224140/super-fuel-achievement","20","51","2.55","Update Alpha 0.16.0: Boss Update","2025-07-07T00:28:36.000Z",
"Minecraft (Kindle Fire)","Inception","https://www.trueachievements.com/a217555/inception-achievement","20","55","2.78","","2025-07-07T00:26:51.000Z",
"Minecraft (Kindle Fire)","Camouflage","https://www.trueachievements.com/a217507/camouflage-achievement","30","81","2.71","","2025-07-07T00:25:43.000Z",
"Minecraft (Kindle Fire)","Artificial Selection","https://www.trueachievements.com/a217557/artificial-selection-achievement","30","85","2.84","","2025-07-07T00:23:44.000Z",
"Minecraft (Kindle Fire)","When Pigs Fly","https://www.trueachievements.com/a217554/when-pigs-fly-achievement","40","108","2.71","","2025-07-07T00:23:44.000Z",
"Minecraft (Kindle Fire)","Saddle Up","https://www.trueachievements.com/a217556/saddle-up-achievement","20","36","1.84","","2025-07-07T00:17:43.000Z",
"Minecraft (Kindle Fire)","Taste of Your Own Medicine","https://www.trueachievements.com/a217545/taste-of-your-own-medicine-achievement","20","55","2.76","","2025-07-07T00:15:49.000Z",
"Minecraft (Kindle Fire)","Tie Dye Outfit","https://www.trueachievements.com/a217552/tie-dye-outfit-achievement","15","38","2.59","","2025-07-07T00:14:40.000Z",
"Minecraft (Kindle Fire)","Trampoline","https://www.trueachievements.com/a217550/trampoline-achievement","15","40","2.68","","2025-07-07T00:12:48.000Z",
"Minecraft (Kindle Fire)","Smelt Everything!","https://www.trueachievements.com/a217541/smelt-everything-achievement","15","37","2.47","","2025-07-07T00:11:48.000Z",
"Minecraft (Kindle Fire)","Freight Station","https://www.trueachievements.com/a217515/freight-station-achievement","15","40","2.67","","2025-07-07T00:08:48.000Z",
"Minecraft (Kindle Fire)","Map Room","https://www.trueachievements.com/a217529/map-room-achievement","40","109","2.73","","2025-07-07T00:08:48.000Z",
"Minecraft (Kindle Fire)","Dispense With This","https://www.trueachievements.com/a217513/dispense-with-this-achievement","20","51","2.57","","2025-07-07T00:07:49.000Z",
"Minecraft (Windows)","Stay Hydrated!","https://www.trueachievements.com/a562343/stay-hydrated-achievement","10","52","5.26","Update 1.21.90: Chase the Skies","2025-07-06T23:33:08.000Z",
"Dead by Daylight","Adept Executioner","https://www.trueachievements.com/a301529/adept-executioner-achievement","20","59","2.99","Silent Hill","2025-07-06T22:16:22.000Z",
"Dead by Daylight","Neither Seen Nor Heard","https://www.trueachievements.com/a338468/neither-seen-nor-heard-achievement","40","111","2.78","Hellraiser","2025-07-06T21:55:08.000Z",
"Dead by Daylight","III","https://www.trueachievements.com/a235037/iii-achievement","40","74","1.85","","2025-07-06T21:29:07.000Z",
"Dead by Daylight","Tag Team","https://www.trueachievements.com/a316674/tag-team-achievement","20","138","6.93","A Binding of Kin","2025-07-06T21:14:53.000Z",
"Dead by Daylight","Broken Bodies","https://www.trueachievements.com/a289109/broken-bodies-achievement","20","49","2.45","Cursed Legacy","2025-07-06T21:02:59.000Z",
"Dead by Daylight","Holiday Get-Together","https://www.trueachievements.com/a245596/holiday-gettogether-achievement","20","41","2.09","Winter Solstice","2025-07-06T21:02:59.000Z",
"Dead by Daylight","None the Wiser","https://www.trueachievements.com/a562252/none-the-wiser-achievement","40","158","3.96","Five Nights at Freddy's Title Update","2025-07-06T20:53:57.000Z",
"Dead by Daylight","Adept Twins","https://www.trueachievements.com/a316676/adept-twins-achievement","20","138","6.93","A Binding of Kin","2025-07-06T20:16:45.000Z",
"Dead by Daylight","Adept Orela","https://www.trueachievements.com/a479004/adept-orela-achievement","20","172","8.64","Steady Pulse","2025-07-06T03:32:53.000Z",
"Dead by Daylight","Classy Act","https://www.trueachievements.com/a301525/classy-act-achievement","10","20","2.07","Silent Hill Title Update","2025-07-06T03:32:53.000Z",
"Dead by Daylight","Remember Who I Am","https://www.trueachievements.com/a474543/remember-who-i-am-achievement","20","67","3.38","Tokyo Ghoul","2025-07-06T02:28:47.000Z",
"Dead by Daylight","II","https://www.trueachievements.com/a235036/ii-achievement","20","34","1.74","","2025-07-06T02:04:57.000Z",
"Dead by Daylight","End of Days","https://www.trueachievements.com/a316675/end-of-days-achievement","40","99","2.47","A Binding of Kin","2025-07-06T01:08:31.000Z",
"Dead by Daylight","Terminal Illness","https://www.trueachievements.com/a270296/terminal-illness-achievement","40","211","5.27","Demise of the Faithful","2025-07-05T23:02:19.000Z",
"Dead by Daylight","Beyond Broken","https://www.trueachievements.com/a338467/beyond-broken-achievement","20","96","4.84","Hellraiser","2025-07-05T22:50:16.000Z",
"Dead by Daylight","Adept Good Guy","https://www.trueachievements.com/a418237/adept-good-guy-achievement","20","57","2.86","Chucky","2025-07-05T21:04:58.000Z",
